35,SUD MENNUCCI, 1800376, 0.747
35,SUMARÉ, 3823506, 0.762
35,SUZANÁPOLIS, 3410569, 0.699
35,SUZANO, 2506146, 0.765
35,TABAPUÃ, 1498091, 0.735
35,TABATINGA, 956488, 0.704
35,TABOÃO DA SERRA, 2291481, 0.769
35,TACIBA, 2220634, 0.723
35,TAGUAÍ, 1056308, 0.709
35,TAIAÇU, 907497, 0.71
35,TAIÚVA, 1169307, 0.76
35,TAMBAÚ, 1724561, 0.731
35,TANABI, 1656435, 0.748
35,TAPIRAÍ, 902874, 0.681
35,TAPIRATIBA, 135387, 0.751
35,TAQUARAL, 88122, 0.759
35,TAQUARITINGA, 1340162, 0.748
35,TAQUARITUBA, 114142, 0.701
35,TAQUARIVAÍ, 1332449, 0.679
35,TARABAI, 911592, 0.726
35,TARUMÃ, 4334755, 0.753
35,TATUÍ, 2144791, 0.752
35,TAUBATÉ, 4242776, 0.8
35,TEJUPÁ, 682943, 0.668
35,TEODORO SAMPAIO, 1380599, 0.741
35,TERRA ROXA, 109436, 0.749
35,TIETÊ, 3437803, 0.778
35,TIMBURI, 86272, 0.71
35,TORRE DE PEDRA, 617866, 0.714
35,TORRINHA, 1253066, 0.744
35,TRABIJU, 1641148, 0.722
35,TREMEMBÉ, 1009496, 0.785
35,TRÊS FRONTEIRAS, 986726, 0.753
35,TUIUTI, 1941568, 0.728
35,TUPÃ, 1552129, 0.771
35,TUPI PAULISTA, 1204653, 0.769
35,TURIÚBA, 1821914, 0.751
35,TURMALINA, 1485922, 0.736
35,UBARANA, 2880562, 0.7
35,UBATUBA, 1139546, 0.751
35,UBIRAJARA, 897983, 0.727
35,UCHOA, 2023689, 0.721
35,UNIÃO PAULISTA, 1905566, 0.749
35,URÂNIA, 1366624, 0.746
35,URU, 164984, 0.712
35,URUPÊS, 1282454, 0.745
35,VALENTIM GENTIL, 1853803, 0.735
35,VALINHOS, 3663213, 0.819
35,VALPARAÍSO, 2161829, 0.725
35,VARGEM, 680034, 0.699
35,VARGEM GRANDE DO SUL, 1165005, 0.737
35,VARGEM GRANDE PAULISTA, 206111, 0.77
35,VÁRZEA PAULISTA, 1714479, 0.759
35,VERA CRUZ, 798855, 0.754
35,VINHEDO, 8209658, 0.817
